DocId,phase,occupation,occupation_code,level,level_code,year,step,year_source,month,end,profile,position,Institution,sublevel,category_final,sector_code,Code,category_main,category,city,province_country,area,area2,area_code
imh-11-245,POST-US,abroad,O7,Executive,L5,1908,2,1908,NA,1910,abroad,Consul,Ministry of Foreign Affairs,Chinese Consulate in New Zealand,government: abroad,GOVF,GOVF,government,government: abroad,NA,New Zealand,Abroad,Asia-Pacific,O2
imh-11-245,POST-US,abroad,O7,Executive,L5,1910,3,1910,NA,1913,abroad,Consul-General,Ministry of Foreign Affairs,Chinese Consulate General in Australia,government: abroad,GOVF,GOVF,government,government: abroad,NA,Australia,Abroad,Asia-Pacific,O2
imh-11-342,POST-US,abroad,O7,Executive,L5,1885,4,1885,NA,NA,abroad,Acting Consul-General,Ministry of Foreign Affairs,Chinese Consulate General,government: abroad,GOVF,GOVF,government,government: abroad,NA,Strait Settlement,Abroad,Asia-Pacific,O2
imh-11-60,POST-US,abroad,O7,Executive,L5,1917,7,1917,NA,NA,abroad,Vice-Consul,Ministry of Foreign Affairs,Chinese Consulate in the Philippine Islands,government: abroad,GOVF,GOVF,government,government: abroad,NA,Philippine,Abroad,Asia-Pacific,O2
imh-11-381,POST-US,abroad,O7,Top Executive,L6,1913,4,1913,NA,NA,abroad,Ambassador,Ministry of Foreign Affairs,Chinese Legation in Berlin,government: abroad,GOVF,GOVF,government,government: abroad,Berlin,Germany,Abroad,Europe,O3
imh-11-127,POST-US,abroad,O7,Top Executive,L6,1914,11,1914,NA,NA,abroad,Ambassador,Ministry of Foreign Affairs,Chinese Legation in London,government: abroad,GOVF,GOVF,government,government: abroad,London,England,Abroad,Europe,O3
imh-11-276,POST-US,abroad,O7,Mid-level,L3,1914,1,1914,NA,NA,abroad,Second Secretary,Ministry of Foreign Affairs,Chinese Legation to England,government: abroad,GOVF,GOVF,government,government: abroad,London,England,Abroad,Europe,O3
imh-11-342,POST-US,abroad,O7,Mid-level,L3,1900,5,1900,NA,NA,abroad,Secretary,Ministry of Foreign Affairs,Chinese Legation in London,government: abroad,GOVF,GOVF,government,government: abroad,London,England,Abroad,Europe,O3
imh-11-342,POST-US,abroad,O7,Top Executive,L6,1910,10,1910,NA,NA,abroad,Minister Plenipotentiary,Ministry of Foreign Affairs,Great Britain,government: abroad,GOVF,GOVF,government,government: abroad,London,England,Abroad,Europe,O3
imh-11-342,POST-US,abroad,O7,Senior,L4,1914,11,1914,NA,NA,abroad,Envoy Extraordinary,Ministry of Foreign Affairs,Great Britain,government: abroad,GOVF,GOVF,government,government: abroad,London,England,Abroad,Europe,O3
imh-11-245,POST-US,abroad,O7,Mid-level,L3,1906,1,1906,NA,1907,abroad,Second Translator,Ministry of Foreign Affairs,Chinese Legation in England,government: abroad,GOVF,GOVF,government,government: abroad,NA,England,Abroad,Europe,O3
imh-11-342,POST-US,abroad,O7,Executive,L5,1905,7,1905,NA,NA,abroad,Consul-General,Ministry of Foreign Affairs,Chinese Consulate General,government: abroad,GOVF,GOVF,government,government: abroad,NA,South Africa,Abroad,Europe,O3
imh-11-154,POST-US,consulting-professional,O6,Senior,L4,1914,2,1913,NA,1914,consulting,Adviser,Vice-President Li Yuan-Hung,NA,government: central,GOVC,GOVC,government,government: central,Xiakou,Hubei,Other,Central,C1
imh-11-101,POST-US,administrative,O2,Senior,L4,1912,2,1911,NA,NA,administrative,Senior Clerk,Ministry of Agriculture and Commerce,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-104,POST-US,technical,O5,Mid-level,L3,1916,3,1916,NA,NA,technical,Technical Expert,Ministry of Interior,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-108,POST-US,official,O4,Mid-level,L3,1917,1,1917,NA,NA,official,Government Official,Ministry of Foreign Affairs,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-114,POST-US,consulting-professional,O6,Mid-level,L3,1915,4,1914,NA,1916,consulting,Auditor,Ministry of Communications,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-118,POST-US,consulting-professional,O6,Senior,L4,1909,2,1909,NA,1912,consulting,Legal Advisor,Ministry of Communications,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-124,POST-US,consulting-professional,O6,Mid-level,L3,1916,2,1916,NA,NA,consulting,Auditor,Board of Audit,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-127,POST-US,administrative,O2,Junior,L2,1906,3,1906,NA,1907,administrative,Acting Junior Secretary,Ministry of Communications,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-127,POST-US,official,O4,Senior,L4,1910,7,1910,NA,NA,representative,Senior Councillor,Ministry of Foreign Affairs,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-127,POST-US,official,O4,Top Executive,L6,1911,8,1911,NA,NA,official,Vice-Minister,Ministry of Communications,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-127,POST-US,official,O4,Top Executive,L6,1912,9,1912,NA,NA,official,Minister,Ministry of Communications,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-127,POST-US,official,O4,Senior,L4,1913,10,1913,NA,NA,official,Master of Ceremonies,President's Office,Department of Ceremonies,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-136,POST-US,official,O4,Mid-level,L3,1913,1,1913,NA,NA,official,Government Official,Ministry of Justice,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-136,POST-US,official,O4,Mid-level,L3,1916,5,1916,NA,NA,official,Government Official,Ministry of Foreign Affairs,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-138,POST-US,technical,O5,Mid-level,L3,1909,1,1909,NA,1911,technical,Compiler,Ministry of Communications,Railway and Navigation Laws,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-138,POST-US,managerial,O3,Senior,L4,1909,2,1909,NA,1911,managerial,Chief of Bureau,Ministry of Communications,Foreign Intercourse Bureau,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-138,POST-US,administrative,O2,Junior,L2,1910,3,1910,NA,1911,administrative,Junior Secretary,Ministry of Education,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-138,POST-US,official,O4,Senior,L4,1910,4,1910,NA,1912,official,Judge Advocate,Ministry of Navy,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-138,POST-US,technical,O5,Mid-level,L3,1912,7,1912,NA,NA,technical,Commission member,Ministry of Finance,Foreign Loan Commission,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-14,POST-US,official,O4,Senior,L4,1917,4,1917,NA,NA,representative,Councillor,Ministry of Foreign Affairs,Councillor's Department,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-146,POST-US,technical,O5,Mid-level,L3,1914,2,1914,NA,1915,technical,Government Assayer,Ministry of Finance,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-148,POST-US,official,O4,Mid-level,L3,1913,1,1913,NA,NA,official,Secretary,Ministry of Finance,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-15,POST-US,technical,O5,Mid-level,L3,1913,1,1913,NA,NA,technical,Mechanical Engineer,Ministry of War,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-153,POST-US,administrative,O2,Junior,L2,1916,1,1916,NA,NA,administrative,Junior Clerk,Ministry of Communications,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-159,POST-US,official,O4,Senior,L4,1912,2,1912,NA,NA,representative,Councillor,Ministry of Agriculture and Forestry,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-159,POST-US,official,O4,Top Executive,L6,1913,3,1912,NA,1913,official,Vice-Minister,Ministry of Agriculture and Forestry,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-161,POST-US,official,O4,Top Executive,L6,1907,5,1907,NA,1908,official,Vice-Minister,Ministry of Foreign Affairs,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-161,POST-US,official,O4,Top Executive,L6,1908,6,1908,NA,1910,official,Minister,Ministry of Foreign Affairs,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-161,POST-US,official,O4,Top Executive,L6,1914,7,1914,NA,1916,official,Minister,Ministry of Communications,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-162,POST-US,official,O4,Senior,L4,1883,3,NA,NA,NA,representative,Councillor,Ministry of Foreign Affairs,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-168,POST-US,administrative,O2,Mid-level,L3,1917,1,1917,NA,NA,administrative,Translator,President's Office,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-173,POST-US,official,O4,Mid-level,L3,1914,1,1914,NA,1915,official,Government Official,Ministry of Communications,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-179,POST-US,managerial,O3,Executive,L5,1905,5,1905,NA,NA,managerial,Acting Junior Vice-President,Ministry of Foreign Affairs,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-179,POST-US,technical,O5,Senior,L4,1906,8,1906,NA,NA,technical,Comptroller-General,Revenue Council,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-179,POST-US,official,O4,Senior,L4,1906,9,1906,NA,NA,official,Senior Vice-President,Ministry of Communications,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-179,POST-US,official,O4,Top Executive,L6,1911,12,1911,NA,NA,official,Acting President,Ministry of Communications,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-179,POST-US,official,O4,Top Executive,L6,1912,14,1912,NA,NA,official,Premier,First Republican Cabinet,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-183,POST-US,administrative,O2,Senior,L4,1915,9,NA,NA,1911,administrative,Supervisor,Ministry of Education,Government Students Going Abroad,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-184,POST-US,technical,O5,Junior,L2,1912,1,1912,NA,1914,technical,Junior Technical Expert,Ministry of Agriculture and Commerce,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-193,POST-US,managerial,O3,Senior,L4,1909,3,NA,NA,NA,managerial,Chief,Ministry of Finance,Department of Budgets,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-193,POST-US,managerial,O3,Senior,L4,1909,4,NA,NA,NA,managerial,Chief,Ministry of Finance,Department of Financial Statistics,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-193,POST-US,official,O4,Top Executive,L6,1911,9,NA,NA,NA,official,Vice-President,Ministry of Finance,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-193,POST-US,official,O4,Top Executive,L6,1911,10,NA,NA,NA,official,Minister,Ministry of Finance,Provisional Government,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-193,POST-US,consulting-professional,O6,Senior,L4,1916,15,NA,NA,NA,consulting,Adviser,President's Office,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-193,POST-US,official,O4,Top Executive,L6,1916,16,1916,NA,NA,official,Acting Minister,Ministry of Foreign Affairs,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-193,POST-US,official,O4,Top Executive,L6,1917,17,NA,NA,NA,official,Minister,Ministry of Finance,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-194,POST-US,consulting-professional,O6,Senior,L4,1913,2,1903,NA,NA,consulting,Legal Advisor,President's Office,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-199,POST-US,official,O4,Mid-level,L3,1915,1,1915,NA,NA,official,Government Official,Ministry of Finance,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-200,POST-US,consulting-professional,O6,Mid-level,L3,1911,1,1911,NA,NA,consulting,Auditor,Board of Audit,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-202,POST-US,technical,O5,Mid-level,L3,1916,4,1916,NA,NA,technical,Technical Expert,Ministry of Navy,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-211,POST-US,technical,O5,Mid-level,L3,1913,3,1912,NA,1913,technical,Technical Associate,Ministry of Communications,Department of Railway Statistics and Accounts,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-211,POST-US,administrative,O2,Senior,L4,1914,4,1913,NA,1913,administrative,General Inspector,Ministry of Communications,Department of Railway Statistics and Accounts,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-211,POST-US,technical,O5,Mid-level,L3,1915,5,1913,NA,1913,technical,Technical Expert,Ministry of Communications,Department of Railway Statistics and Accounts,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-211,POST-US,managerial,O3,Senior,L4,1916,6,1914,NA,1913,managerial,Chief,Ministry of Communications,Department of Railway Statistics and Accounts,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-214,POST-US,consulting-professional,O6,Mid-level,L3,1913,2,1913,NA,1915,consulting,Acting Auditor,Board of Audit,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-218,POST-US,official,O4,Mid-level,L3,1910,1,1915,NA,NA,official,Secretary,Ministry of Finance,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-227,POST-US,official,O4,Mid-level,L3,1911,4,1911,NA,1913,official,Secretary,President's Office,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-227,POST-US,official,O4,Senior,L4,1912,5,1911,NA,1913,representative,Councillor,Ministry of Foreign Affairs,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-227,POST-US,official,O4,Mid-level,L3,1916,8,1916,NA,NA,official,Secretary,Ministry of Foreign Affairs,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-228,POST-US,official,O4,Senior,L4,1912,1,1912,NA,1913,official,Senior Secretary,Ministry of Agriculture and Forestry,Division of Statistics,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-228,POST-US,managerial,O3,Senior,L4,1912,2,1912,NA,1913,managerial,Chief of Division,Ministry of Agriculture and Forestry,Division of Statistics,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-229,POST-US,official,O4,Mid-level,L3,1907,1,1907,NA,1908,official,Government Official,Ministry of Foreign Affairs,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-229,POST-US,official,O4,Top Executive,L6,1912,3,1912,NA,NA,official,Vice-Minister,Ministry of Finance,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-229,POST-US,managerial,O3,Executive,L5,1914,5,1914,NA,1916,managerial,Director,Board of Audit,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-231,POST-US,consulting-professional,O6,Mid-level,L3,1915,2,1915,NA,1917,consulting,Consulting Architect,Ministry of Foreign Affairs,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-238,POST-US,official,O4,Mid-level,L3,1912,1,NA,NA,NA,official,Secretary,President Li Yuan-Hung,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-238,POST-US,official,O4,Senior,L4,1916,2,1916,NA,NA,representative,Councillor,Ministry of Foreign Affairs,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-241,POST-US,official,O4,Mid-level,L3,1916,1,NA,NA,NA,official,Government Official,Ministry of Agriculture and Commerce,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-245,POST-US,administrative,O2,Junior,L2,1914,4,1914,NA,1916,administrative,Assistant Secretary,Ministry of Foreign Affairs,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-247,POST-US,administrative,O2,Mid-level,L3,1915,1,1915,NA,NA,administrative,English Secretary,Ministry of Agriculture and Commerce,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-254,POST-US,official,O4,Senior,L4,1913,3,1913,NA,NA,representative,Councillor,Revenue Council,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-254,POST-US,consulting-professional,O6,Senior,L4,1915,5,1915,NA,NA,other,Undetermined,Ministry of Agriculture and Commerce,NA,government: central,GOVC,GOVC,government,government: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
